Student with hard logits approach
Step 53535: loss = 2.62834
Step 53540: loss = 2.89031
Step 53545: loss = 2.92446
Step 53550: loss = 2.72917
Step 53555: loss = 2.86106
Step 53560: loss = 2.61271
Step 53565: loss = 2.77394
Step 53570: loss = 2.70700
Step 53575: loss = 2.72574
Step 53580: loss = 2.75027
Step 53585: loss = 2.74909
Step 53590: loss = 2.86792
Step 53595: loss = 2.74339
Step 53600: loss = 2.65323
Step 53605: loss = 2.98127
Step 53610: loss = 2.77594
Step 53615: loss = 2.75017
Step 53620: loss = 3.21518
Step 53625: loss = 2.60725
Step 53630: loss = 2.72749
Step 53635: loss = 2.89061
Step 53640: loss = 2.85567
Step 53645: loss = 2.99673
Step 53650: loss = 2.76745
Step 53655: loss = 2.89459
Step 53660: loss = 2.97125
Step 53665: loss = 2.95745
Step 53670: loss = 2.86168
Step 53675: loss = 2.85379
Step 53680: loss = 2.90927
Step 53685: loss = 2.87653
Step 53690: loss = 2.69746
Step 53695: loss = 2.77884
Step 53700: loss = 3.17229
Step 53705: loss = 2.75320
Step 53710: loss = 2.77287
Step 53715: loss = 2.86852
Step 53720: loss = 2.64137
Step 53725: loss = 2.65321
Step 53730: loss = 2.67578
Step 53735: loss = 2.66092
Step 53740: loss = 2.59599
Step 53745: loss = 2.64015
Step 53750: loss = 2.70679
Step 53755: loss = 2.57647
Step 53760: loss = 2.88451
Step 53765: loss = 2.63183
Step 53770: loss = 2.64309
Step 53775: loss = 2.86930
Step 53780: loss = 2.72783
Step 53785: loss = 2.77895
Step 53790: loss = 2.74893
Step 53795: loss = 2.87971
Step 53800: loss = 3.04506
Step 53805: loss = 2.72238
Step 53810: loss = 2.65545
Step 53815: loss = 2.80926
Step 53820: loss = 2.96674
Training Data Eval:
  Num examples: 49920, Num correct: 6921, Precision @ 1: 0.1386
('Testing Data Eval: EPOCH->', 139)
  Num examples: 9984, Num correct: 1423, Precision @ 1: 0.1425
Step 53825: loss = 2.91803
Step 53830: loss = 3.00562
Step 53835: loss = 3.03814
Step 53840: loss = 2.80975
Step 53845: loss = 2.62338
Step 53850: loss = 2.66343
Step 53855: loss = 2.61937
Step 53860: loss = 2.67569
Step 53865: loss = 2.89939
Step 53870: loss = 2.81310
Step 53875: loss = 2.70489
Step 53880: loss = 2.81469
Step 53885: loss = 2.73510
Step 53890: loss = 3.04680
Step 53895: loss = 2.88323
Step 53900: loss = 2.75917
Step 53905: loss = 2.63177
Step 53910: loss = 2.94847
Step 53915: loss = 2.83170
Step 53920: loss = 2.92222
Step 53925: loss = 2.96001
Step 53930: loss = 2.84708
Step 53935: loss = 2.77892
Step 53940: loss = 2.90673
Step 53945: loss = 2.80182
Step 53950: loss = 2.92443
Step 53955: loss = 2.74502
Step 53960: loss = 2.89264
Step 53965: loss = 2.80171
Step 53970: loss = 2.81301
Step 53975: loss = 2.83564
Step 53980: loss = 2.79047
Step 53985: loss = 2.86572
Step 53990: loss = 2.70142
Step 53995: loss = 2.73426
Step 54000: loss = 2.64418
Step 54005: loss = 2.67446
Step 54010: loss = 2.77931
Step 54015: loss = 2.76438
Step 54020: loss = 2.62459
Step 54025: loss = 2.82926
Step 54030: loss = 2.81894
Step 54035: loss = 2.75348
Step 54040: loss = 2.74900
Step 54045: loss = 2.89539
Step 54050: loss = 2.71808
Step 54055: loss = 2.83621
Step 54060: loss = 2.72677
Step 54065: loss = 2.82678
Step 54070: loss = 2.87721
Step 54075: loss = 2.71175
Step 54080: loss = 3.02602
Step 54085: loss = 2.59041
Step 54090: loss = 2.68536
Step 54095: loss = 2.74552
Step 54100: loss = 2.85048
Step 54105: loss = 2.78711
Step 54110: loss = 2.79238
Step 54115: loss = 2.93142
Step 54120: loss = 2.81972
Step 54125: loss = 2.71343
Step 54130: loss = 3.02419
Step 54135: loss = 2.79786
Step 54140: loss = 2.91346
Step 54145: loss = 2.78174
Step 54150: loss = 2.92033
Step 54155: loss = 2.51242
Step 54160: loss = 2.66988
Step 54165: loss = 2.71233
Step 54170: loss = 3.02746
Step 54175: loss = 2.89925
Step 54180: loss = 2.75949
Step 54185: loss = 2.75956
Step 54190: loss = 2.95170
Step 54195: loss = 2.73195
Step 54200: loss = 2.72969
Step 54205: loss = 3.09472
Step 54210: loss = 2.78496
Training Data Eval:
  Num examples: 49920, Num correct: 6937, Precision @ 1: 0.1390
('Testing Data Eval: EPOCH->', 140)
  Num examples: 9984, Num correct: 1319, Precision @ 1: 0.1321
Step 54215: loss = 2.67802
Step 54220: loss = 2.93673
Step 54225: loss = 2.83693
Step 54230: loss = 2.99960
Step 54235: loss = 2.92494
Step 54240: loss = 2.76780
Step 54245: loss = 2.95026
Step 54250: loss = 2.72788
Step 54255: loss = 2.89412
Step 54260: loss = 2.65165
Step 54265: loss = 2.69954
Step 54270: loss = 2.65625
Step 54275: loss = 3.00695
Step 54280: loss = 2.54358
Step 54285: loss = 2.63930
Step 54290: loss = 2.61997
Step 54295: loss = 2.97422
Step 54300: loss = 2.86638
Step 54305: loss = 2.77806
Step 54310: loss = 2.75510
Step 54315: loss = 2.82195
Step 54320: loss = 2.85686
Step 54325: loss = 2.98305
Step 54330: loss = 2.66517
Step 54335: loss = 2.89714
Step 54340: loss = 2.99696
Step 54345: loss = 2.89126
Step 54350: loss = 2.70800
Step 54355: loss = 2.94709
Step 54360: loss = 2.97850
Step 54365: loss = 2.88847
Step 54370: loss = 2.84804
Step 54375: loss = 3.05323
Step 54380: loss = 2.84848
Step 54385: loss = 2.90689
Step 54390: loss = 2.71722
Step 54395: loss = 2.61906
Step 54400: loss = 2.96004
Step 54405: loss = 3.07751
Step 54410: loss = 2.87140
Step 54415: loss = 2.69579
Step 54420: loss = 2.68493
Step 54425: loss = 2.80731
Step 54430: loss = 2.70733
Step 54435: loss = 2.92336
Step 54440: loss = 2.72022
Step 54445: loss = 2.60622
Step 54450: loss = 2.82614
Step 54455: loss = 2.81134
Step 54460: loss = 2.84805
Step 54465: loss = 2.74113
Step 54470: loss = 2.71059
Step 54475: loss = 2.85973
Step 54480: loss = 2.86953
Step 54485: loss = 2.75121
Step 54490: loss = 2.60855
Step 54495: loss = 2.90235
Step 54500: loss = 2.79423
Step 54505: loss = 2.59355
Step 54510: loss = 2.95400
Step 54515: loss = 2.88872
Step 54520: loss = 2.84446
Step 54525: loss = 2.93949
Step 54530: loss = 2.84395
Step 54535: loss = 2.70556
Step 54540: loss = 2.85775
Step 54545: loss = 3.03433
Step 54550: loss = 2.65508
Step 54555: loss = 3.07320
Step 54560: loss = 2.78483
Step 54565: loss = 2.86558
Step 54570: loss = 2.81060
Step 54575: loss = 2.78402
Step 54580: loss = 3.11859
Step 54585: loss = 2.70251
Step 54590: loss = 2.86923
Step 54595: loss = 2.77106
Step 54600: loss = 2.85996
Training Data Eval:
  Num examples: 49920, Num correct: 6604, Precision @ 1: 0.1323
('Testing Data Eval: EPOCH->', 141)
  Num examples: 9984, Num correct: 1353, Precision @ 1: 0.1355
Step 54605: loss = 2.83827
Step 54610: loss = 2.97298
Step 54615: loss = 2.82776
Step 54620: loss = 2.73098
Step 54625: loss = 2.79197
Step 54630: loss = 3.02677
Step 54635: loss = 2.79934
Step 54640: loss = 2.55149
Step 54645: loss = 2.62972
Step 54650: loss = 2.95989
Step 54655: loss = 3.04853
Step 54660: loss = 2.89719
Step 54665: loss = 2.79831
Step 54670: loss = 2.68082
Step 54675: loss = 2.81475
Step 54680: loss = 2.79607
Step 54685: loss = 2.95414
Step 54690: loss = 2.86995
Step 54695: loss = 2.67834
Step 54700: loss = 2.77000
Step 54705: loss = 2.78359
Step 54710: loss = 2.63918
Step 54715: loss = 2.60786
Step 54720: loss = 2.94301
Step 54725: loss = 2.52640
Step 54730: loss = 2.63766
Step 54735: loss = 2.90171
Step 54740: loss = 2.83312
Step 54745: loss = 2.81412
Step 54750: loss = 2.66129
Step 54755: loss = 2.78301
Step 54760: loss = 2.80377
Step 54765: loss = 2.83968
Step 54770: loss = 2.91840
Step 54775: loss = 2.78760
Step 54780: loss = 2.83132
Step 54785: loss = 2.74641
Step 54790: loss = 2.94782
Step 54795: loss = 2.77192
Step 54800: loss = 2.61161
Step 54805: loss = 2.83647
Step 54810: loss = 3.02991
Step 54815: loss = 2.82342
Step 54820: loss = 2.60230
Step 54825: loss = 2.93149
Step 54830: loss = 2.76142
Step 54835: loss = 2.80783
Step 54840: loss = 2.85452
Step 54845: loss = 2.57432
Step 54850: loss = 2.64679
Step 54855: loss = 2.74057
Step 54860: loss = 2.97852
Step 54865: loss = 2.93899
Step 54870: loss = 2.91300
Step 54875: loss = 2.77787
Step 54880: loss = 2.96332
Step 54885: loss = 2.77686
Step 54890: loss = 2.71416
Step 54895: loss = 3.02598
Step 54900: loss = 2.74885
Step 54905: loss = 2.86735
Step 54910: loss = 2.81906
Step 54915: loss = 3.19984
Step 54920: loss = 2.89482
Step 54925: loss = 2.73167
Step 54930: loss = 2.86990
Step 54935: loss = 2.81594
Step 54940: loss = 2.84595
Step 54945: loss = 2.74384
Step 54950: loss = 2.77285
Step 54955: loss = 2.72832
Step 54960: loss = 2.75607
Step 54965: loss = 2.76071
Step 54970: loss = 2.92427
Step 54975: loss = 2.94266
Step 54980: loss = 2.82925
Step 54985: loss = 2.85335
Step 54990: loss = 2.89219
Training Data Eval:
  Num examples: 49920, Num correct: 6897, Precision @ 1: 0.1382
('Testing Data Eval: EPOCH->', 142)
  Num examples: 9984, Num correct: 1393, Precision @ 1: 0.1395
Step 54995: loss = 2.88436
Step 55000: loss = 2.78285
Step 55005: loss = 2.75796
Step 55010: loss = 2.87279
Step 55015: loss = 3.06553
Step 55020: loss = 2.54983
Step 55025: loss = 2.87431
Step 55030: loss = 2.97071
Step 55035: loss = 2.97629
Step 55040: loss = 2.97338
Step 55045: loss = 2.81809
Step 55050: loss = 2.64588
Step 55055: loss = 2.69166
Step 55060: loss = 2.84979
Step 55065: loss = 2.88877
Step 55070: loss = 2.77120
Step 55075: loss = 2.64283
Step 55080: loss = 2.71970
Step 55085: loss = 2.78527
Step 55090: loss = 2.97227
Step 55095: loss = 2.82423
Step 55100: loss = 2.86814
Step 55105: loss = 2.87008
Step 55110: loss = 2.89394
Step 55115: loss = 2.67573
Step 55120: loss = 2.76342
Step 55125: loss = 3.04205
Step 55130: loss = 2.81693
Step 55135: loss = 2.64374
Step 55140: loss = 2.90877
Step 55145: loss = 2.84818
Step 55150: loss = 2.73495
Step 55155: loss = 2.80802
Step 55160: loss = 2.85735
Step 55165: loss = 2.68732
Step 55170: loss = 2.88066
Step 55175: loss = 2.89635
Step 55180: loss = 2.74263
Step 55185: loss = 2.74627
Step 55190: loss = 2.88241
Step 55195: loss = 2.81263
Step 55200: loss = 2.90141
Step 55205: loss = 2.91228
Step 55210: loss = 2.61325
Step 55215: loss = 2.73930
Step 55220: loss = 2.86527
Step 55225: loss = 2.89078
Step 55230: loss = 2.84766
Step 55235: loss = 2.73093
Step 55240: loss = 2.83286
Step 55245: loss = 2.79864
Step 55250: loss = 3.05900
Step 55255: loss = 2.85416
Step 55260: loss = 2.87653
Step 55265: loss = 2.89121
Step 55270: loss = 2.69408
Step 55275: loss = 2.81877
Step 55280: loss = 2.81894
Step 55285: loss = 2.75101
Step 55290: loss = 2.72125
Step 55295: loss = 2.63746
Step 55300: loss = 2.95308
Step 55305: loss = 2.61318
Step 55310: loss = 2.66690
Step 55315: loss = 2.83850
Step 55320: loss = 2.89690
Step 55325: loss = 2.99318
Step 55330: loss = 2.90445
Step 55335: loss = 2.78541
Step 55340: loss = 3.15617
Step 55345: loss = 2.77128
Step 55350: loss = 2.92543
Step 55355: loss = 2.76004
Step 55360: loss = 2.75935
Step 55365: loss = 2.82173
Step 55370: loss = 2.79049
Step 55375: loss = 3.01406
Step 55380: loss = 2.75017
Training Data Eval:
  Num examples: 49920, Num correct: 6477, Precision @ 1: 0.1297
('Testing Data Eval: EPOCH->', 143)
  Num examples: 9984, Num correct: 1341, Precision @ 1: 0.1343
Step 55385: loss = 2.85953
Step 55390: loss = 2.57447
Step 55395: loss = 2.91782
Step 55400: loss = 2.55673
Step 55405: loss = 2.75321
Step 55410: loss = 2.78025
Step 55415: loss = 2.62903
Step 55420: loss = 2.72638
Step 55425: loss = 2.78229
Step 55430: loss = 2.74882
Step 55435: loss = 2.77145
Step 55440: loss = 2.87621
Step 55445: loss = 2.80907
Step 55450: loss = 2.98893
Step 55455: loss = 2.86503
Step 55460: loss = 2.69631
Step 55465: loss = 2.96008
Step 55470: loss = 2.91019
Step 55475: loss = 2.84069
Step 55480: loss = 2.73445
Step 55485: loss = 2.78174
Step 55490: loss = 2.88675
Step 55495: loss = 2.71602
Step 55500: loss = 2.53288
Step 55505: loss = 2.85138
Step 55510: loss = 2.74725
Step 55515: loss = 2.78549
Step 55520: loss = 2.64233
Step 55525: loss = 2.94086
Step 55530: loss = 2.93810
Step 55535: loss = 2.84007
Step 55540: loss = 2.71902
Step 55545: loss = 2.88578
Step 55550: loss = 2.82333
Step 55555: loss = 2.77694
Step 55560: loss = 2.74409
Step 55565: loss = 2.73541
Step 55570: loss = 2.63243
Step 55575: loss = 2.75733
Step 55580: loss = 2.76940
Step 55585: loss = 2.89185
Step 55590: loss = 2.79228
Step 55595: loss = 2.99629
Step 55600: loss = 2.99671
Step 55605: loss = 2.78423
Step 55610: loss = 2.87928
Step 55615: loss = 2.84688
Step 55620: loss = 2.91713
Step 55625: loss = 2.66101
Step 55630: loss = 2.90332
Step 55635: loss = 2.91164
Step 55640: loss = 2.65633
Step 55645: loss = 2.72847
Step 55650: loss = 2.91710
Step 55655: loss = 2.52817
Step 55660: loss = 2.56798
Step 55665: loss = 2.81244
Step 55670: loss = 2.71667
Step 55675: loss = 2.62537
Step 55680: loss = 2.75657
Step 55685: loss = 2.75965
Step 55690: loss = 2.78398
Step 55695: loss = 2.87111
Step 55700: loss = 2.72888
Step 55705: loss = 2.67135
Step 55710: loss = 2.97123
Step 55715: loss = 2.64702
Step 55720: loss = 2.85512
Step 55725: loss = 2.80931
Step 55730: loss = 2.62823
Step 55735: loss = 2.77229
Step 55740: loss = 2.92463
Step 55745: loss = 2.99287
Step 55750: loss = 2.82357
Step 55755: loss = 2.90156
Step 55760: loss = 2.98611
Step 55765: loss = 2.74899
Step 55770: loss = 3.00715
Training Data Eval:
  Num examples: 49920, Num correct: 6939, Precision @ 1: 0.1390
('Testing Data Eval: EPOCH->', 144)
  Num examples: 9984, Num correct: 1432, Precision @ 1: 0.1434
Step 55775: loss = 2.75028
Step 55780: loss = 2.76128
Step 55785: loss = 2.65978
Step 55790: loss = 2.69159
Step 55795: loss = 2.63436
Step 55800: loss = 2.79554
Step 55805: loss = 2.69968
Step 55810: loss = 2.92453
Step 55815: loss = 2.68096
Step 55820: loss = 2.97203
Step 55825: loss = 2.56980
Step 55830: loss = 2.71780
Step 55835: loss = 2.82731
Step 55840: loss = 2.89961
Step 55845: loss = 3.05267
Step 55850: loss = 2.71273
Step 55855: loss = 2.94480
Step 55860: loss = 2.79085
Step 55865: loss = 2.98329
Step 55870: loss = 2.94633
Step 55875: loss = 2.84470
Step 55880: loss = 2.85503
Step 55885: loss = 2.82327
Step 55890: loss = 2.75281
Step 55895: loss = 2.76099
Step 55900: loss = 2.65593
Step 55905: loss = 2.92973
Step 55910: loss = 2.79325
Step 55915: loss = 2.78380
Step 55920: loss = 2.71901
Step 55925: loss = 2.82947
Step 55930: loss = 2.70409
Step 55935: loss = 2.71570
Step 55940: loss = 2.88338
Step 55945: loss = 2.98892
Step 55950: loss = 3.04763
Step 55955: loss = 2.77627
Step 55960: loss = 2.76775
Step 55965: loss = 2.75700
Step 55970: loss = 2.85248
Step 55975: loss = 3.00205
Step 55980: loss = 2.92452
Step 55985: loss = 2.69271
Step 55990: loss = 2.74004
Step 55995: loss = 2.65958
Step 56000: loss = 2.98921
Step 56005: loss = 2.62973
Step 56010: loss = 2.85793
Step 56015: loss = 3.03925
Step 56020: loss = 2.73957
Step 56025: loss = 2.84751
Step 56030: loss = 2.89091
Step 56035: loss = 2.59746
Step 56040: loss = 2.97520
Step 56045: loss = 2.85932
Step 56050: loss = 2.97122
Step 56055: loss = 2.77066
Step 56060: loss = 2.93359
Step 56065: loss = 2.82496
Step 56070: loss = 2.73820
Step 56075: loss = 2.70746
Step 56080: loss = 2.97091
Step 56085: loss = 2.91017
Step 56090: loss = 2.81894
Step 56095: loss = 2.49140
Step 56100: loss = 2.88750
Step 56105: loss = 2.86084
Step 56110: loss = 2.63562
Step 56115: loss = 3.26065
Step 56120: loss = 3.06072
Step 56125: loss = 3.25726
Step 56130: loss = 3.67006
Step 56135: loss = 2.73688
Step 56140: loss = 3.53622
Step 56145: loss = 2.70440
Step 56150: loss = 2.85596
Step 56155: loss = 2.93054
Step 56160: loss = 2.61106
Training Data Eval:
  Num examples: 49920, Num correct: 6691, Precision @ 1: 0.1340
('Testing Data Eval: EPOCH->', 145)
  Num examples: 9984, Num correct: 1306, Precision @ 1: 0.1308
Step 56165: loss = 2.78585
Step 56170: loss = 2.93569
Step 56175: loss = 2.78676
Step 56180: loss = 3.12506
Step 56185: loss = 2.85414
Step 56190: loss = 2.77330
Step 56195: loss = 2.80958
Step 56200: loss = 2.80191
Step 56205: loss = 2.59637
Step 56210: loss = 2.96764
Step 56215: loss = 2.64534
Step 56220: loss = 2.67972
Step 56225: loss = 3.02188
Step 56230: loss = 3.00656
Step 56235: loss = 2.80010
Step 56240: loss = 3.14214
Step 56245: loss = 2.74297
Step 56250: loss = 2.86621
Step 56255: loss = 2.78632
Step 56260: loss = 2.91884
Step 56265: loss = 2.83736
Step 56270: loss = 2.67614
Step 56275: loss = 2.64836
Step 56280: loss = 2.67792
Step 56285: loss = 2.86338
Step 56290: loss = 2.88056
Step 56295: loss = 2.80694
Step 56300: loss = 2.92574
Step 56305: loss = 2.77504
Step 56310: loss = 2.73298
Step 56315: loss = 2.74382
Step 56320: loss = 2.84705
Step 56325: loss = 2.78195
Step 56330: loss = 2.73955
Step 56335: loss = 2.85512
Step 56340: loss = 2.57554
Step 56345: loss = 2.71313
Step 56350: loss = 2.71951
Step 56355: loss = 2.80406
Step 56360: loss = 2.75135
Step 56365: loss = 2.79456
Step 56370: loss = 2.83985
Step 56375: loss = 2.65175
Step 56380: loss = 3.09261
Step 56385: loss = 2.80541
Step 56390: loss = 2.77981
Step 56395: loss = 2.82241
Step 56400: loss = 2.82611
Step 56405: loss = 2.80724
Step 56410: loss = 2.86572
Step 56415: loss = 2.73046
Step 56420: loss = 3.02050
Step 56425: loss = 2.77954
Step 56430: loss = 2.65276
Step 56435: loss = 2.74453
Step 56440: loss = 2.78754
Step 56445: loss = 2.78778
Step 56450: loss = 2.67752
Step 56455: loss = 2.73395
Step 56460: loss = 2.80812
Step 56465: loss = 2.86405
Step 56470: loss = 2.84591
Step 56475: loss = 2.97492
Step 56480: loss = 2.77342
Step 56485: loss = 3.07135
Step 56490: loss = 2.66713
Step 56495: loss = 2.86157
Step 56500: loss = 2.85746
Step 56505: loss = 2.89884
Step 56510: loss = 2.97816
Step 56515: loss = 2.89034
Step 56520: loss = 2.89245
Step 56525: loss = 3.03619
Step 56530: loss = 2.69384
Step 56535: loss = 2.92228
Step 56540: loss = 2.84086
Step 56545: loss = 3.07050
Step 56550: loss = 2.65954
Training Data Eval:
  Num examples: 49920, Num correct: 7047, Precision @ 1: 0.1412
('Testing Data Eval: EPOCH->', 146)
  Num examples: 9984, Num correct: 1396, Precision @ 1: 0.1398
Step 56555: loss = 2.91882
Step 56560: loss = 2.97309
Step 56565: loss = 2.94062
Step 56570: loss = 2.84004
Step 56575: loss = 2.70163
Step 56580: loss = 2.56384
Step 56585: loss = 3.05134
Step 56590: loss = 2.85182
Step 56595: loss = 3.01154
Step 56600: loss = 2.97055
Step 56605: loss = 2.75424
Step 56610: loss = 2.74957
Step 56615: loss = 2.79497
Step 56620: loss = 2.78165
Step 56625: loss = 3.02193
Step 56630: loss = 2.98973
Step 56635: loss = 2.69498
Step 56640: loss = 2.90095
Step 56645: loss = 2.81611
Step 56650: loss = 2.88810
Step 56655: loss = 2.99003
Step 56660: loss = 2.76373
Step 56665: loss = 2.86152
Step 56670: loss = 2.64876
Step 56675: loss = 2.80237
Step 56680: loss = 3.00671
Step 56685: loss = 2.93353
Step 56690: loss = 2.86020
Step 56695: loss = 2.71238
Step 56700: loss = 2.62209
Step 56705: loss = 2.56151
Step 56710: loss = 2.81371
Step 56715: loss = 2.87892
Step 56720: loss = 2.97477
Step 56725: loss = 2.72609
Step 56730: loss = 2.91649
Step 56735: loss = 2.80618
Step 56740: loss = 2.87755
Step 56745: loss = 2.95224
Step 56750: loss = 2.69974
Step 56755: loss = 2.76347
Step 56760: loss = 2.65590
Step 56765: loss = 2.81683
Step 56770: loss = 2.72991
Step 56775: loss = 2.82698
Step 56780: loss = 3.23077
Step 56785: loss = 2.93479
Step 56790: loss = 2.85098
Step 56795: loss = 2.81312
Step 56800: loss = 2.92642
Step 56805: loss = 2.62680
Step 56810: loss = 2.86592
Step 56815: loss = 3.00229
Step 56820: loss = 3.10975
Step 56825: loss = 2.78540
Step 56830: loss = 2.90892
Step 56835: loss = 2.78338
Step 56840: loss = 2.52937
Step 56845: loss = 2.88180
Step 56850: loss = 2.77048
Step 56855: loss = 2.92467
Step 56860: loss = 3.07164
Step 56865: loss = 2.73237
Step 56870: loss = 2.73081
Step 56875: loss = 2.76419
Step 56880: loss = 2.84181
Step 56885: loss = 2.87815
Step 56890: loss = 2.81437
Step 56895: loss = 2.76234
Step 56900: loss = 2.64683
Step 56905: loss = 2.87853
Step 56910: loss = 2.94440
