Student with multiple layers approach
Step 114100: loss = 0.13416
Step 114105: loss = 0.02293
Step 114110: loss = 0.12388
Step 114115: loss = 0.08434
Step 114120: loss = 0.05837
Step 114125: loss = 0.05697
Step 114130: loss = 0.21673
Step 114135: loss = 0.19084
Step 114140: loss = 0.22061
Step 114145: loss = 0.07156
Step 114150: loss = 0.16520
Step 114155: loss = 0.12207
Step 114160: loss = 0.11250
Step 114165: loss = 0.05934
Step 114170: loss = 0.10772
Step 114175: loss = 0.01689
Step 114180: loss = 0.12900
Step 114185: loss = 0.09967
Step 114190: loss = 0.43779
Step 114195: loss = 0.06503
Step 114200: loss = 0.10013
Step 114205: loss = 0.04891
Step 114210: loss = 0.15959
Step 114215: loss = 0.06953
Step 114220: loss = 0.10849
Step 114225: loss = 0.06609
Step 114230: loss = 0.13804
Step 114235: loss = 0.03519
Step 114240: loss = 0.03381
Step 114245: loss = 0.11061
Step 114250: loss = 0.03315
Step 114255: loss = 0.07857
Step 114260: loss = 0.10754
Step 114265: loss = 0.35818
Step 114270: loss = 0.04121
Step 114275: loss = 0.20469
Step 114280: loss = 0.05642
Step 114285: loss = 0.05839
Step 114290: loss = 0.04873
Step 114295: loss = 0.11662
Step 114300: loss = 0.16001
Step 114305: loss = 0.22465
Step 114310: loss = 0.11496
Step 114315: loss = 0.20177
Step 114320: loss = 0.19028
Step 114325: loss = 0.47591
Step 114330: loss = 0.07462
Step 114335: loss = 0.06569
Step 114340: loss = 0.07879
Step 114345: loss = 0.28514
Step 114350: loss = 0.33612
Step 114355: loss = 0.21666
Step 114360: loss = 0.09845
Step 114365: loss = 0.11925
Step 114370: loss = 0.01883
Step 114375: loss = 0.01017
Step 114380: loss = 0.06631
Step 114385: loss = 0.04356
Step 114390: loss = 0.18566
Step 114395: loss = 0.16791
Step 114400: loss = 0.12934
Step 114405: loss = 0.04428
Step 114410: loss = 0.05865
Step 114415: loss = 0.10485
Step 114420: loss = 0.07892
Step 114425: loss = 0.04660
Step 114430: loss = 0.05840
Step 114435: loss = 0.09374
Step 114440: loss = 0.20101
Step 114445: loss = 0.21310
Step 114450: loss = 0.09699
Step 114455: loss = 0.10453
Step 114460: loss = 0.15853
Step 114465: loss = 0.05939
Step 114470: loss = 0.10126
Step 114475: loss = 0.14365
Step 114480: loss = 0.05536
Step 114485: loss = 0.03020
Step 114490: loss = 0.07483
Step 114495: loss = 0.18927
Step 114500: loss = 0.04194
Step 114505: loss = 0.01609
Step 114510: loss = 0.04042
Step 114515: loss = 0.29544
Step 114520: loss = 0.08180
Step 114525: loss = 0.07055
Step 114530: loss = 0.04731
Step 114535: loss = 0.24201
Step 114540: loss = 0.23290
Step 114545: loss = 0.05945
Step 114550: loss = 0.12830
Step 114555: loss = 0.13515
Step 114560: loss = 0.03453
Step 114565: loss = 0.23545
Step 114570: loss = 0.09398
Step 114575: loss = 0.09702
Step 114580: loss = 0.10419
Step 114585: loss = 0.02874
Step 114590: loss = 0.04297
Step 114595: loss = 0.08338
Step 114600: loss = 0.01788
Step 114605: loss = 0.20121
Step 114610: loss = 0.02854
Step 114615: loss = 0.09907
Step 114620: loss = 0.12823
Step 114625: loss = 0.17752
Step 114630: loss = 0.21030
Step 114635: loss = 0.11967
Step 114640: loss = 0.04219
Step 114645: loss = 0.40772
Step 114650: loss = 0.01962
Step 114655: loss = 0.09622
Step 114660: loss = 0.04345
Step 114665: loss = 0.16247
Step 114670: loss = 0.09597
Step 114675: loss = 0.18250
Step 114680: loss = 0.18169
Step 114685: loss = 0.06591
Step 114690: loss = 0.01655
Step 114695: loss = 0.14557
Step 114700: loss = 0.06639
Step 114705: loss = 0.12108
Step 114710: loss = 0.07541
Step 114715: loss = 0.10460
Step 114720: loss = 0.05522
Step 114725: loss = 0.08403
Step 114730: loss = 0.15223
Step 114735: loss = 0.07865
Step 114740: loss = 0.04205
Step 114745: loss = 0.24130
Step 114750: loss = 0.11317
Step 114755: loss = 0.08086
Step 114760: loss = 0.11811
Step 114765: loss = 0.14821
Step 114770: loss = 0.04032
Step 114775: loss = 0.20239
Step 114780: loss = 0.04899
Step 114785: loss = 0.09052
Step 114790: loss = 0.18376
Step 114795: loss = 0.11431
Step 114800: loss = 0.05096
Step 114805: loss = 0.16496
Step 114810: loss = 0.04621
Step 114815: loss = 0.04508
Step 114820: loss = 0.12095
Step 114825: loss = 0.05791
Step 114830: loss = 0.04534
Step 114835: loss = 0.17756
Step 114840: loss = 0.08505
Step 114845: loss = 0.12027
Step 114850: loss = 0.13018
Step 114855: loss = 0.08251
Step 114860: loss = 0.07725
Step 114865: loss = 0.02607
Step 114870: loss = 0.10922
Step 114875: loss = 0.09301
Step 114880: loss = 0.10714
Step 114885: loss = 0.03499
Step 114890: loss = 0.22075
Step 114895: loss = 0.04855
Step 114900: loss = 0.06940
Step 114905: loss = 0.20362
Step 114910: loss = 0.08462
Step 114915: loss = 0.03998
Step 114920: loss = 0.09449
Step 114925: loss = 0.20713
Step 114930: loss = 0.07707
Step 114935: loss = 0.14261
Step 114940: loss = 0.25787
Step 114945: loss = 0.20655
Step 114950: loss = 0.01128
Step 114955: loss = 0.12802
Step 114960: loss = 0.13257
Step 114965: loss = 0.05009
Step 114970: loss = 0.02085
Step 114975: loss = 0.04191
Step 114980: loss = 0.05023
Step 114985: loss = 0.03769
Step 114990: loss = 0.07619
Step 114995: loss = 0.08168
Step 115000: loss = 0.28673
Training Data Eval:
  Num examples: 50000, Num correct: 48315, Precision @ 1: 0.9663
('Testing Data Eval: EPOCH->', 116)
  Num examples: 10000, Num correct: 7197, Precision @ 1: 0.7197
Step 115005: loss = 0.11453
Step 115010: loss = 0.15418
Step 115015: loss = 0.04461
Step 115020: loss = 0.22640
Step 115025: loss = 0.04758
Step 115030: loss = 0.10218
Step 115035: loss = 0.10484
Step 115040: loss = 0.16291
Step 115045: loss = 0.26063
Step 115050: loss = 0.04945
Step 115055: loss = 0.09345
Step 115060: loss = 0.11821
Step 115065: loss = 0.08585
Step 115070: loss = 0.05933
Step 115075: loss = 0.08474
Step 115080: loss = 0.24517
Step 115085: loss = 0.05945
Step 115090: loss = 0.60491
Step 115095: loss = 0.15666
Step 115100: loss = 0.03554
Step 115105: loss = 0.20869
Step 115110: loss = 0.06880
Step 115115: loss = 0.28590
Step 115120: loss = 0.02950
Step 115125: loss = 0.11206
Step 115130: loss = 0.07701
Step 115135: loss = 0.10510
Step 115140: loss = 0.14478
Step 115145: loss = 0.12606
Step 115150: loss = 0.24633
Step 115155: loss = 0.02308
Step 115160: loss = 0.01655
Step 115165: loss = 0.04153
Step 115170: loss = 0.10529
Step 115175: loss = 0.03972
Step 115180: loss = 0.12050
Step 115185: loss = 0.13703
Step 115190: loss = 0.01534
Step 115195: loss = 0.25229
Step 115200: loss = 0.01383
Step 115205: loss = 0.21913
Step 115210: loss = 0.20922
Step 115215: loss = 0.01302
Step 115220: loss = 0.10786
Step 115225: loss = 0.01601
Step 115230: loss = 0.05910
Step 115235: loss = 0.05196
Step 115240: loss = 0.17904
Step 115245: loss = 0.21578
Step 115250: loss = 0.05894
Step 115255: loss = 0.04240
Step 115260: loss = 0.24381
Step 115265: loss = 0.22386
Step 115270: loss = 0.14019
Step 115275: loss = 0.04238
Step 115280: loss = 0.09331
Step 115285: loss = 0.05369
Step 115290: loss = 0.14452
Step 115295: loss = 0.06630
Step 115300: loss = 0.03028
Step 115305: loss = 0.17346
Step 115310: loss = 0.14813
Step 115315: loss = 0.03354
Step 115320: loss = 0.10797
Step 115325: loss = 0.14341
Step 115330: loss = 0.15038
Step 115335: loss = 0.14133
Step 115340: loss = 0.19510
Step 115345: loss = 0.12638
Step 115350: loss = 0.14517
Step 115355: loss = 0.19075
Step 115360: loss = 0.09701
Step 115365: loss = 0.10425
Step 115370: loss = 0.03939
Step 115375: loss = 0.02084
Step 115380: loss = 0.24193
Step 115385: loss = 0.19765
Step 115390: loss = 0.06784
Step 115395: loss = 0.10345
Step 115400: loss = 0.01154
Step 115405: loss = 0.05589
Step 115410: loss = 0.22538
Step 115415: loss = 0.07131
Step 115420: loss = 0.16452
Step 115425: loss = 0.08046
Step 115430: loss = 0.00862
Step 115435: loss = 0.21696
Step 115440: loss = 0.06126
Step 115445: loss = 0.08637
Step 115450: loss = 0.03230
Step 115455: loss = 0.01985
Step 115460: loss = 0.13337
Step 115465: loss = 0.04734
Step 115470: loss = 0.02699
Step 115475: loss = 0.20103
Step 115480: loss = 0.03613
Step 115485: loss = 0.14109
Step 115490: loss = 0.03452
Step 115495: loss = 0.06871
Step 115500: loss = 0.13286
Step 115505: loss = 0.01179
Step 115510: loss = 0.14013
Step 115515: loss = 0.01849
Step 115520: loss = 0.05630
Step 115525: loss = 0.01373
Step 115530: loss = 0.19902
Step 115535: loss = 0.32068
Step 115540: loss = 0.32207
Step 115545: loss = 0.03192
Step 115550: loss = 0.13707
Step 115555: loss = 0.05192
Step 115560: loss = 0.04295
Step 115565: loss = 0.00851
Step 115570: loss = 0.05723
Step 115575: loss = 0.01430
Step 115580: loss = 0.04141
Step 115585: loss = 0.01834
Step 115590: loss = 0.11232
Step 115595: loss = 0.07861
Step 115600: loss = 0.16748
Step 115605: loss = 0.09411
Step 115610: loss = 0.07488
Step 115615: loss = 0.04051
Step 115620: loss = 0.35479
Step 115625: loss = 0.07776
Step 115630: loss = 0.06884
Step 115635: loss = 0.12300
Step 115640: loss = 0.19466
Step 115645: loss = 0.07588
Step 115650: loss = 0.08661
Step 115655: loss = 0.11395
Step 115660: loss = 0.11986
Step 115665: loss = 0.00937
Step 115670: loss = 0.05614
Step 115675: loss = 0.09232
Step 115680: loss = 0.16824
Step 115685: loss = 0.04782
Step 115690: loss = 0.26791
Step 115695: loss = 0.05973
Step 115700: loss = 0.22525
Step 115705: loss = 0.01106
Step 115710: loss = 0.06479
Step 115715: loss = 0.23040
Step 115720: loss = 0.07171
Step 115725: loss = 0.11906
Step 115730: loss = 0.03872
Step 115735: loss = 0.07127
Step 115740: loss = 0.27346
Step 115745: loss = 0.12017
Step 115750: loss = 0.08325
Step 115755: loss = 0.03621
Step 115760: loss = 0.09784
Step 115765: loss = 0.31914
Step 115770: loss = 0.02325
Step 115775: loss = 0.19421
Step 115780: loss = 0.07495
Step 115785: loss = 0.07170
Step 115790: loss = 0.28742
Step 115795: loss = 0.11399
Step 115800: loss = 0.08356
Step 115805: loss = 0.12816
Step 115810: loss = 0.20061
Step 115815: loss = 0.28146
Step 115820: loss = 0.05645
Step 115825: loss = 0.02587
Step 115830: loss = 0.25658
Step 115835: loss = 0.01511
Step 115840: loss = 0.13604
Step 115845: loss = 0.05872
Step 115850: loss = 0.11847
Step 115855: loss = 0.18604
Step 115860: loss = 0.07113
Step 115865: loss = 0.07657
Step 115870: loss = 0.19685
Step 115875: loss = 0.06198
Step 115880: loss = 0.09326
Step 115885: loss = 0.09226
Step 115890: loss = 0.12322
Step 115895: loss = 0.12466
Step 115900: loss = 0.10896
Step 115905: loss = 0.33536
Step 115910: loss = 0.04098
Step 115915: loss = 0.13858
Step 115920: loss = 0.18094
Step 115925: loss = 0.10046
Step 115930: loss = 0.08421
Step 115935: loss = 0.03602
Step 115940: loss = 0.08101
Step 115945: loss = 0.01292
Step 115950: loss = 0.13311
Step 115955: loss = 0.36947
Step 115960: loss = 0.13024
Step 115965: loss = 0.02907
Step 115970: loss = 0.08185
Step 115975: loss = 0.04989
Step 115980: loss = 0.06280
Step 115985: loss = 0.10177
Step 115990: loss = 0.01723
Step 115995: loss = 0.16835
Step 116000: loss = 0.22815
Training Data Eval:
  Num examples: 50000, Num correct: 48319, Precision @ 1: 0.9664
('Testing Data Eval: EPOCH->', 117)
  Num examples: 10000, Num correct: 7224, Precision @ 1: 0.7224
Step 116005: loss = 0.20519
Step 116010: loss = 0.04809
Step 116015: loss = 0.13036
Step 116020: loss = 0.09311
Step 116025: loss = 0.05436
Step 116030: loss = 0.03071
Step 116035: loss = 0.12088
Step 116040: loss = 0.06905
Step 116045: loss = 0.09672
Step 116050: loss = 0.02912
Step 116055: loss = 0.04087
Step 116060: loss = 0.03480
Step 116065: loss = 0.10454
Step 116070: loss = 0.03306
Step 116075: loss = 0.01073
Step 116080: loss = 0.06825
Step 116085: loss = 0.05309
Step 116090: loss = 0.02380
Step 116095: loss = 0.15329
Step 116100: loss = 0.02759
Step 116105: loss = 0.03230
Step 116110: loss = 0.08822
Step 116115: loss = 0.21176
Step 116120: loss = 0.15184
Step 116125: loss = 0.20991
Step 116130: loss = 0.14511
Step 116135: loss = 0.09123
Step 116140: loss = 0.22341
Step 116145: loss = 0.24007
Step 116150: loss = 0.09135
Step 116155: loss = 0.01741
Step 116160: loss = 0.01337
Step 116165: loss = 0.02373
Step 116170: loss = 0.06660
Step 116175: loss = 0.04986
Step 116180: loss = 0.10569
Step 116185: loss = 0.18229
Step 116190: loss = 0.16640
Step 116195: loss = 0.11542
Step 116200: loss = 0.03774
Step 116205: loss = 0.05255
Step 116210: loss = 0.24212
Step 116215: loss = 0.00950
Step 116220: loss = 0.01415
Step 116225: loss = 0.06385
Step 116230: loss = 0.07061
Step 116235: loss = 0.24021
Step 116240: loss = 0.11330
Step 116245: loss = 0.04007
Step 116250: loss = 0.26425
Step 116255: loss = 0.03694
Step 116260: loss = 0.04898
Step 116265: loss = 0.06997
Step 116270: loss = 0.07311
Step 116275: loss = 0.10921
Step 116280: loss = 0.15310
Step 116285: loss = 0.01495
Step 116290: loss = 0.12338
Step 116295: loss = 0.01134
Step 116300: loss = 0.29272
Step 116305: loss = 0.30792
Step 116310: loss = 0.05091
Step 116315: loss = 0.04329
Step 116320: loss = 0.11734
Step 116325: loss = 0.17294
Step 116330: loss = 0.03696
Step 116335: loss = 0.25389
Step 116340: loss = 0.30399
Step 116345: loss = 0.09297
Step 116350: loss = 0.23553
Step 116355: loss = 0.02580
Step 116360: loss = 0.02250
Step 116365: loss = 0.05862
Step 116370: loss = 0.01572
Step 116375: loss = 0.17546
Step 116380: loss = 0.21494
Step 116385: loss = 0.02615
Step 116390: loss = 0.12887
Step 116395: loss = 0.16655
Step 116400: loss = 0.04065
Step 116405: loss = 0.15180
Step 116410: loss = 0.04220
Step 116415: loss = 0.34855
Step 116420: loss = 0.13300
Step 116425: loss = 0.10623
Step 116430: loss = 0.04331
Step 116435: loss = 0.05216
Step 116440: loss = 0.18306
Step 116445: loss = 0.08455
Step 116450: loss = 0.32218
Step 116455: loss = 0.05948
Step 116460: loss = 0.13723
Step 116465: loss = 0.01739
Step 116470: loss = 0.07849
Step 116475: loss = 0.01903
Step 116480: loss = 0.06788
Step 116485: loss = 0.13975
Step 116490: loss = 0.03329
Step 116495: loss = 0.05953
Step 116500: loss = 0.08406
Step 116505: loss = 0.02310
Step 116510: loss = 0.12993
Step 116515: loss = 0.08036
Step 116520: loss = 0.15828
Step 116525: loss = 0.01759
Step 116530: loss = 0.07632
Step 116535: loss = 0.08091
Step 116540: loss = 0.12178
Step 116545: loss = 0.05503
Step 116550: loss = 0.30763
Step 116555: loss = 0.30582
Step 116560: loss = 0.15709
Step 116565: loss = 0.05849
Step 116570: loss = 0.03961
Step 116575: loss = 0.06450
Step 116580: loss = 0.27594
Step 116585: loss = 0.03635
Step 116590: loss = 0.11481
Step 116595: loss = 0.03884
Step 116600: loss = 0.12610
Step 116605: loss = 0.05511
Step 116610: loss = 0.19521
Step 116615: loss = 0.05851
Step 116620: loss = 0.08844
Step 116625: loss = 0.06246
Step 116630: loss = 0.15732
Step 116635: loss = 0.17265
Step 116640: loss = 0.03441
Step 116645: loss = 0.05180
Step 116650: loss = 0.03959
Step 116655: loss = 0.08374
Step 116660: loss = 0.06181
Step 116665: loss = 0.30354
Step 116670: loss = 0.03042
Step 116675: loss = 0.08410
Step 116680: loss = 0.05738
Step 116685: loss = 0.11725
Step 116690: loss = 0.06314
Step 116695: loss = 0.02226
Step 116700: loss = 0.03677
Step 116705: loss = 0.09220
Step 116710: loss = 0.07091
Step 116715: loss = 0.03372
Step 116720: loss = 0.13844
Step 116725: loss = 0.16111
Step 116730: loss = 0.25380
Step 116735: loss = 0.01474
Step 116740: loss = 0.11240
Step 116745: loss = 0.10876
Step 116750: loss = 0.08184
Step 116755: loss = 0.18211
Step 116760: loss = 0.06366
Step 116765: loss = 0.11523
Step 116770: loss = 0.06513
Step 116775: loss = 0.03169
Step 116780: loss = 0.08823
Step 116785: loss = 0.08520
Step 116790: loss = 0.02142
Step 116795: loss = 0.05588
Step 116800: loss = 0.13191
Step 116805: loss = 0.06536
Step 116810: loss = 0.11129
Step 116815: loss = 0.02974
Step 116820: loss = 0.02916
Step 116825: loss = 0.10378
Step 116830: loss = 0.19630
Step 116835: loss = 0.28748
Step 116840: loss = 0.10115
Step 116845: loss = 0.02143
Step 116850: loss = 0.22467
Step 116855: loss = 0.05478
Step 116860: loss = 0.02883
Step 116865: loss = 0.27030
Step 116870: loss = 0.13640
Step 116875: loss = 0.13437
Step 116880: loss = 0.24998
Step 116885: loss = 0.11520
Step 116890: loss = 0.03187
Step 116895: loss = 0.05226
Step 116900: loss = 0.01706
Step 116905: loss = 0.21401
Step 116910: loss = 0.07606
Step 116915: loss = 0.05683
Step 116920: loss = 0.31495
Step 116925: loss = 0.10249
Step 116930: loss = 0.19798
Step 116935: loss = 0.09463
Step 116940: loss = 0.08633
Step 116945: loss = 0.04556
Step 116950: loss = 0.16748
Step 116955: loss = 0.36311
Step 116960: loss = 0.01898
Step 116965: loss = 0.08111
Step 116970: loss = 0.04182
Step 116975: loss = 0.22659
Step 116980: loss = 0.05505
Step 116985: loss = 0.07776
Step 116990: loss = 0.18032
Step 116995: loss = 0.09654
Step 117000: loss = 0.03430
Training Data Eval:
  Num examples: 50000, Num correct: 48242, Precision @ 1: 0.9648
('Testing Data Eval: EPOCH->', 118)
  Num examples: 10000, Num correct: 7211, Precision @ 1: 0.7211
Step 117005: loss = 0.08699
Step 117010: loss = 0.01759
Step 117015: loss = 0.02178
Step 117020: loss = 0.03261
Step 117025: loss = 0.06181
Step 117030: loss = 0.03021
Step 117035: loss = 0.02611
Step 117040: loss = 0.04686
Step 117045: loss = 0.12666
Step 117050: loss = 0.27224
Step 117055: loss = 0.08842
Step 117060: loss = 0.38534
Step 117065: loss = 0.05948
Step 117070: loss = 0.11885
Step 117075: loss = 0.08746
Step 117080: loss = 0.21735
Step 117085: loss = 0.21165
Step 117090: loss = 0.11896
Step 117095: loss = 0.00697
Step 117100: loss = 0.40161
Step 117105: loss = 0.16698
Step 117110: loss = 0.06252
Step 117115: loss = 0.16627
Step 117120: loss = 0.10700
Step 117125: loss = 0.02970
Step 117130: loss = 0.13938
Step 117135: loss = 0.04120
Step 117140: loss = 0.05150
Step 117145: loss = 0.02988
Step 117150: loss = 0.04575
Step 117155: loss = 0.03595
Step 117160: loss = 0.06008
Step 117165: loss = 0.02804
Step 117170: loss = 0.17256
Step 117175: loss = 0.04711
Step 117180: loss = 0.05629
Step 117185: loss = 0.01511
Step 117190: loss = 0.17312
Step 117195: loss = 0.11501
Step 117200: loss = 0.19808
Step 117205: loss = 0.35760
Step 117210: loss = 0.07804
Step 117215: loss = 0.16029
Step 117220: loss = 0.11092
Step 117225: loss = 0.02107
Step 117230: loss = 0.01054
Step 117235: loss = 0.06411
Step 117240: loss = 0.30750
Step 117245: loss = 0.12438
Step 117250: loss = 0.04706
Step 117255: loss = 0.02683
Step 117260: loss = 0.12893
Step 117265: loss = 0.14337
Step 117270: loss = 0.14305
Step 117275: loss = 0.10018
Step 117280: loss = 0.34947
Step 117285: loss = 0.07879
Step 117290: loss = 0.10932
Step 117295: loss = 0.05422
Step 117300: loss = 0.08308
Step 117305: loss = 0.02923
Step 117310: loss = 0.06818
Step 117315: loss = 0.05491
Step 117320: loss = 0.24069
Step 117325: loss = 0.28717
Step 117330: loss = 0.17328
Step 117335: loss = 0.11341
Step 117340: loss = 0.13842
Step 117345: loss = 0.09999
Step 117350: loss = 0.14345
Step 117355: loss = 0.04770
Step 117360: loss = 0.04034
Step 117365: loss = 0.04770
Step 117370: loss = 0.07867
